event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE46331,2/2/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Fukhari,31.2952,34.3332,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 2 February 2024, Israeli warplanes carried out strikes near the European hospital in Al Fukhari (Khan Yunis, Gaza Strip), injuring 2 displaced Palestinians.",0,,1753955113
PSE46332,2/2/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Aid Workers (Palestine); Palestinian Red Crescent Society; Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,2,Dunia Al Watan; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 2 February 2024, Israeli warplanes and artillery struck targets (including houses) west of Khan Yunis and near Naser hospital and Al Namsawi (coded to Khan Yunis - West (Municipal Stadium), Gaza Strip). Also, Israeli tanks opened fire toward the PRCS office west of the city, killing 4 Palestinians (including a PRCS worker) and injuring a number of displaced people. The total confirmed fatalities were 4.",4,,1753955113
PSE46345,2/2/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Mawasi (Khan Yunis),31.3482,34.2547,1,Newpress; Twitter,New media-National,"On 2 February 2024, Israeli warplanes carried out airstrikes in Al Mawasi (Khan Yunis), Gaza Strip, killing a Palestinian.",1,,1762829569
PSE46354,2/2/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Az Zawayda,31.4284,34.366,1,Quds News Network; Twitter,New media-National,"On 2 February 2024, Israeli warplanes struck a house in Az Zawayda (Deir El Balah, Gaza Strip), injuring a number of Palestinians.",0,,1767742780
PSE46863,2/2/2024,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Palestine News and Information Agency,National,"On 2 February 2024, Israeli forces targeted several civilians near the Palestine stadium in Gaza - Az Zaytun (Gaza City, Gaza Strip) when they were attempting to restore communication and internet services. Several civilians were killed and others injured. Unspecified number of fatalities coded as 3.",3,,1759789988
PSE46334,2/2/2024,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - Al Amal,31.3544,34.3007,1,AP; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 2 February 2024, Israeli tanks struck targets and opened fire in the vicinity of Al Amal hospital in Khan Yunis - Al Amal (Khan Yunis, Gaza Strip), injuring a number of displaced Palestinians and killing four people, including a staff person from Red Crescent.",4,,1753955113
PSE46678,2/3/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Fukhari,31.2952,34.3332,1,Arab 48; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 3 February 2024, Israeli warplanes struck targets in the vicinity of the European Hospital in Al Fukhari (Khan Yunis, Gaza Strip), injuring a displaced person. Also, a Palestinian was killed and 6 more were injured in an airstrikes that targeted a filling station in the same area.",1,,1753955113
PSE46816,2/3/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Aid Workers (Palestine); Palestinian Red Crescent Society; Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - West (Municipal Stadium),31.3484,34.2961,2,Quds News Network; Twitter,New media-National,"On 3 February 2024, Israeli warplanes and artillery struck targets west of Khan Yunis, in Khan Yunis camp, and near Naser hospital (coded to Khan Yunis - West (Municipal Stadium), Gaza Strip). As a result, 3 Palestinians were killed. Also, 11 displaced persons were injured as Israeli forces fired Smoke bombs at the PRCS office west of the city. The total fatalities were 3.",3,,1753955113
PSE46749,2/3/2024,2024,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Nasr,31.534,34.4574,1,Ma'an News Agency; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 3 February 2024, an Israeli sniper shot dead at least 2 Palestinians in Gaza - Nasr (Gaza City, Gaza Strip) and injured another 2 persons.",2,,1753955113
PSE46757,2/3/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,1,Palestine News and Information Agency; Quds News Network; Times of Israel; Twitter,New media-National,"On 3 February 2024, Israeli warplanes struck targets, including a house and residential towers in Gaza - Southern Remal (Gaza City, Gaza Strip), killing 10 Palestinians and injuring another 8 persons.",10,,1759789988
