event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE55488,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - North,31.4591,34.3923,1,Arab 48; Newpress; Twitter,New media-National,"On 9 July 2024, Israeli warplanes struck a house in An Nusayrat - North (Deir El Balah, Gaza Strip) leaving 17 fatalities.",17,,1753955132
PSE55489,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,1,Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli warplanes struck a house at the Nakhil street in Deir al Balah city (Deir El Balah, Gaza Strip), killing a Palestinian woman.",1,,1753955132
PSE55491,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ad Darraj,31.5172,34.4642,2,Ma'an News Agency; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli warplanes struck a house in Al Nafaq Street in the center of Gaza City, coded to Gaza - Ad Darraj (Gaza City, Gaza Strip), killing a child and injuring a number of Palestinians.",1,,1759790002
PSE55493,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,2,Ma'an News Agency; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli warplanes struck a house near Al Ghafri junction at Al Jalaa Street north of Gaza City, coded to Gaza - Sheikh Radwan (Gaza City, Gaza Strip), leaving 6 fatalities and a number of injuries including children. Also, 3 Palestinians were killed in Al Lababidi area north of Gaza, likely by airstrikes. Total fatalities coded as 9.",9,,1759790002
PSE55496,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis - City Centre,31.3419,34.3015,1,Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli warplanes struck targets in the area of Hamid roundabout in Khan Yunis - City Centre (Khan Yunis, Gaza Strip), leaving fatalities. Unspecified number of fatalities coded as 3.",3,,1753955132
PSE55836,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat - West,31.4525,34.3756,1,Arab 48; Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli artillery struck a group of people at al-Rasheed Street in An Nusayrat - West (Deir El Balah, Gaza Strip), leaving injuries.",0,,1753955132
PSE55837,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sabra,31.5086,34.4493,1,Arab 48; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli artillery shelled near Al Maghribi junction in Gaza - Sabra (Gaza City, Gaza Strip), leaving one fatality and injuring a number of Palestinians.",1,,1759790002
PSE55492,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - At Tuffah,31.5134,34.4751,2,Arab 48; Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli warplanes struck Al Shaaf area east of Gaza - At Tuffah (Gaza City, Gaza Strip), killing one Palestinian and leaving a number of injuries. Also, the artillery shelled the same area [casualties unknown]. Fatalities coded at least 1.",1,,1759790002
PSE55490,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza,31.5045,34.4743,1,Arab 48; Newpress; Quds News Network; Twitter,New media-National,"On 9 July 2024, Israeli warplanes struck 2 buildings near Al Samer junction and near the municipality park of Gaza City (Gaza City, Gaza Strip). Casualties unknown. Also, 10 Palestinians were injured in artillery shelling which targeted Al Senaaa area and Al Thalathini street.",0,,1759790002
PSE55484,7/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Hamas Movement; Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Abasan al Kabirah,31.3191,34.3401,1,Al-Ittihad; Arab 48; Arutz Sheva; Haaretz; Israeli Defense Forces; Joe Truzman; Ma'an News Agency; Newpress; Palestine News and Information Agency; Quds News Network; Times of Israel; Twitter,Other-New media,"On 9 July 2024, Israeli warplanes struck the entrance of a school hosting displaced people in Abasan al Kabirah (Khan Yunis, Gaza Strip), killing at least 29 Palestinians and leaving 53 injuries. The IDF said that they struck a Hamas gunman who took part on October 7. Also the IDF confirmed that the airstrike is under review because of the civilian fatalities. Other reports said the airstrike hit the tents of displaced people outside the school.",29,,1753955132
