event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE67590,2/13/2025,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Al Mawasi (Rafah),31.3294,34.2299,1,Newpress,National,"On 13 February 2025, Israeli forces opened fire in Al Mawasi (Rafah) (Rafah, Gaza Strip), resulting in one man injured. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",0,,1762829569
PSE67591,2/13/2025,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Palestine News and Information Agency,National,"On 13 February 2025, an unexploded ordnance [UXO] presumably from Israeli forces exploded and killed a child in An Nusayrat (Deir El Balah, Gaza Strip). This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",1,,1753956656
PSE67736,2/13/2025,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Palestine),,3,Civilians (Palestine),,7,37,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,2,Israeli Defense Forces; Twitter,Other-New media,"On 13 February 2025, a missile launched by an unidentified Palestinian armed group from Al Burayj (Deir El Balah, Gaza Strip), failed to cross into Israel and fell in Gaza and killed a Palestinian child. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",1,,1754411177
PSE67588,2/13/2025,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Al Fukhari,31.2952,34.3332,1,Palestinian Ministry of Health; Quds News Network,Other-National,"On 13 February 2025, Israeli artillery opened fire towards residential homes and lands eastern Al Fukhari Town (Khan Yunis, Gaza Strip), casualties unknown. Additionally, Israeli forces conducted explosions close to the security fence in the same location [casualties unknown]. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024. [Palestinian Ministry of Health reported 37 fatalities between 9 - 14 February 2025. 22 fatalities not attributed to specific events added to this event.]",22,,1753956656
PSE67599,2/14/2025,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),Fishers (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Harbor,31.5428,34.4575,2,Palestine News and Information Agency,National,"On 14 February 2025, Israeli naval boats fired two shells off the coast of Gaza, opposite to Gaza - Harbor (Gaza City, Gaza Strip), resulting in two fishermen being injured. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",0,,1753956656
PSE67600,2/14/2025,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khuzaa,31.3069,34.3572,1,Palestine News and Information Agency,National,"On 14 February 2025, Israeli forces opened fire in Khuzaa Town (Khan Yunis, Gaza Strip), resulting in one man being injured. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2024.",0,,1753956656
PSE69459,2/15/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Labor Group (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mughraqa,31.4675,34.4097,1,Israeli Defense Forces; Palestine News and Information Agency; Twitter,Other-New media,"On 15 February 2025, an Israeli drone struck a bulldozer that was removing rubble in Al Mughraqa town (Gaza City, Gaza Strip), resulting in two injuries. The IDF stated that they fired warning shots at several vehicles [likely here] moving north without permission. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",0,,1753956656
PSE69464,2/15/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Shokat as Sufi,31.2586,34.2824,1,Quds News Network,National,"On 15 February 2025, an Israeli drone struck Abu Halawa area in Shokat as Sufi town (Rafah, Gaza Strip), resulting in one killed. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",1,,1753956656
PSE69545,2/15/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Police Forces of Palestine (2007-) Gaza Strip,Hamas Movement,1,18,,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,Palestine News and Information Agency; Quds News Network,National,"On 15 February 2025, Israeli drone struck a group of Police Forces of Palestine (Gaza) and aid security committees east of Rafah City coded to Yibna (Rafah, Gaza Strip), resulting in one killed due to their injuries [likely in this location] and others injured. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025. This event involved violence over aid.",1,,1756156113
PSE69465,2/16/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mughraqa,31.4675,34.4097,1,Liveuamap; Quds News Network; Twitter,Local partner-New media,"On 16 February 2025, Israeli warplanes struck a civilian vehicle [likely moving] in Al Mughraqa (Gaza City, Gaza Strip), casualties unknown. Additionally, Israeli warplanes launched another airstrike in the same location [casualties unknown]. The IDF stated that they fired warning shots at vehicles moving north without authorization. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",0,,1753956656
PSE69490,2/16/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Liveuamap,Local partner-New media,"On 16 February 2025, an Israeli drone struck An Nusayrat Camp (Deir El Balah, Gaza Strip), resulting in one killed and another injured. This event occurred during the first stage of a 42-day ceasefire that began on 19 January 2025.",1,,1753956656
