event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE51717,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - At Tuffah,31.5134,34.4751,1,Ma'an News Agency; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 8 May 2024, Israeli warplanes struck a group of Palestinians near the Aybaki mosque in Gaza - At Tuffah (Gaza City, Gaza Strip), killing 13 persons and injuring others. Also, 10 Palestinians were killed in airstrike that targeted a dental clinic at Al Shawwa square in At Tuffah. Total fatalities coded 23.",23,,1759790002
PSE51722,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,1,Quds News Network; Twitter,New media-National,"On 8 May 2024, Israeli UAVs struck a target in Gaza - Shujaiyya (Gaza City, Gaza Strip), leaving a number of injuries.",0,,1759790002
PSE51727,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khuzaa,31.3069,34.3572,1,Arab 48; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 8 May 2024, the Israeli artillery shelled Khuzaa town (Khan Yunis, Gaza Strip), killing 2 women.",2,,1753955132
PSE51947,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,2,Palestine News and Information Agency; PLO Negotiations Affairs Department,Other-National,"On 8 May 2024, Israeli artillery and tanks shelled targets east of Gaza City, coded to Gaza - Shujaiyya (Gaza City, Gaza Strip), leaving a number of injuries.",0,,1759790002
PSE51730,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Shokat as Sufi,31.2586,34.2824,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 8 May 2024, Israeli warplanes struck several targets and sites near the eastern cemetery, on the outskirts of Rafah Crossing, and near Shokat as Sufi (Rafah, Gaza Strip). Casualties unknown. One Palestinian was killed on the outskirts of Shokat as Sufi. Fatalities coded at least 1.",1,,1753955132
PSE51949,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Shokat as Sufi,31.2586,34.2824,1,Ma'an News Agency,National,"On 8 May 2024, Israeli warplanes carried out airstrikes while they shelled targets in Shokat as Sufi (Rafah, Gaza Strip). Casualties unknown.",0,,1753955132
PSE51721,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sabra,31.5086,34.4493,1,Newpress; Quds News Network; Twitter,New media-National,"On 8 May 2024, Israeli warplanes struck a house in Gaza - Sabra (Gaza City, Gaza Strip). Casualties unknown.",0,,1759790002
PSE51732,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,1,Arab 48; Newpress; Quds News Network; Twitter,New media-National,"On 8 May 2024, Israeli warplanes struck a house in Tal as Sultan (Rafah, Gaza Strip), leaving at least 8 fatalities, including 3 children, and 16 injuries. Also, the artillery struck targets in the same area. Casualties unknown. Fatalities coded at least 8.",8,,1762829569
PSE51726,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Tal as Sultan,31.3098,34.2414,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 8 May 2024, Israeli UAVs struck a group of Palestinians west of Rafah city, coded to Tal as Sultan (Rafah, Gaza Strip), killing one person and injuring others.",1,,1762829569
PSE51733,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,Arab 48; Ma'an News Agency; Newpress; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 8 May 2024, Israeli warplanes carried out airstrikes east of Rafah and struck houses in Al Junainah, Tabbet Zarei and Al Tannour neighborhoods east of Rafah, coded to Yibna (Rafah, Gaza Strip). Casualties unknown. Also, the artillery shelled several locations and targets east of Rafah, leaving one fatality. Fatalities coded as at least one.",1,,1753955132
PSE51729,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Rafah,31.287,34.2595,1,Arab 48; Ma'an News Agency; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 8 May 2024, Israeli artillery shelled residential towers and buildings in Rafah City (Rafah, Gaza Strip), killing a Palestinian and injuring 25 persons.",1,,1762829569
PSE51711,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,As Salam,31.2678,34.2567,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 8 May 2024, Israeli warplanes struck a group of Palestinians west of Rafah Crossing, coded to As Salam (Rafah, Gaza Strip), leaving 2 injuries. Also, the artillery shelled targets on the outskirts of Rafah Crossing and As Salam (casualties unknown). Casualties unknown.",0,,1753955132
PSE51714,5/8/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Brazil Camp,31.2718,34.2532,1,Ma'an News Agency; Quds News Network; Twitter,New media-National,"On 8 May 2024, Israeli warplanes struck a house in Brazil Camp (Rafah, Gaza Strip). Casualties unknown. Also, the artillery shelled targets in the same area, killing one Palestinian. Fatalities coded as at least one.",1,,1753955132
PSE51734,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Al Burayj,31.4394,34.4031,1,Arab 48; Newpress; Twitter,New media-National,"On 9 May 2024, Israeli warplanes struck a house in Al Burayj refugee camp (Deir El Balah, Gaza Strip), leaving 3 fatalities and several injuries.",3,,1753955132
PSE51741,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 May 2024, Israeli warplanes struck a house in Deir al Balah city (Deir El Balah, Gaza Strip), killing 2 Palestinians, a woman and her son.",2,,1753955132
PSE51749,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Labor Group (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Northern Remal,31.524,34.4505,1,Newpress; Palestine News and Information Agency; Twitter,New media-National,"On 9 May 2024, an Israeli UAV struck and killed a member of the Palestinian civil defense near the Palestine Stadium in Gaza - Northern Remal (Gaza City, Gaza Strip).",1,,1759790002
PSE51753,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),Fishers (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis Port,31.3691,34.2734,2,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 May 2024, Israeli gunboats opened fire toward the beach of Khan Yunis, coded to Khan Yunis Port (Khan Yunis, Gaza Strip), killing a Palestinian fisher.",1,,1753955132
PSE51750,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sabra,31.5086,34.4493,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 May 2024, Israeli warplanes opened fire and struck targets in Gaza - Sabra (Gaza City, Gaza Strip) leaving fatalities and injuries (unspecified number of fatalities). Also, the artillery struck targets in the same area. Casualties unknown. An unspecified number of fatalities coded as 3.",3,,1759790002
PSE51747,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Nasr,31.534,34.4574,1,Arab 48; Newpress; Twitter,New media-National,"On 9 May 2024, Israeli warplanes struck a house in Gaza - Nasr (Gaza City, Gaza Strip). Casualties unknown.",0,,1753955132
PSE51746,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shati' Camp,31.5349,34.4466,1,Arab 48; Quds News Network; Twitter,New media-National,"On 9 May 2024, Israeli warplanes struck a house near at Hamid Street in Gaza - Ash Shati' Camp (Gaza City, Gaza Strip), leaving a number of fatalities and injuries, including children. An unspecified number of fatalities coded as 3.",3,,1759790002
PSE51755,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya Camp,31.536,34.4907,1,Arab 48; Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 May 2024, Israeli warplanes carried out airstrikes and targeted a house in Mukhayyam Jabalya Camp (North Gaza, Gaza Strip), leaving 4 fatalities (including 3 children) and a number of injuries.",4,,1753955132
PSE51980,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shaykh Ijlin,31.5098,34.4274,1,Palestine News and Information Agency,National,"On 9 May 2024, Israeli warplanes opened fire and struck targets in Gaza - Ash Shaykh Ijlin (Gaza City, Gaza Strip) leaving fatalities and injuries (unspecified number of fatalities coded as 3).",3,,1753955132
PSE51737,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Al Mughraqa,31.4675,34.4097,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 May 2024, the Israeli artillery shelled a house in Al Mughraqa (Gaza City, Gaza Strip). Casualties unknown.",0,,1753955132
PSE51758,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Rafah,,Yibna,31.2842,34.2482,2,Al Ghad (Jordan); Newpress; Palestine News and Information Agency; PLO Negotiations Affairs Department; Quds News Network; Twitter,Other-New media,"On 9 May 2024, Israeli warplanes struck targets east of Rafah including a house in Al Junainah area east of Rafah, coded to Yibna (Rafah, Gaza Strip), leaving at least 2 fatalities and 2 injuries. Also, the artillery and tanks shelled targets shelled east of the city. Casualties unknown. Also, an Israeli UAV struck a passing motorcycle at Salah al Din Road east of Rafah city, leaving at least one fatality and several injuries. Total fatalities coded as at least 3.",3,,1753955132
PSE51742,5/9/2024,2024,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Az Zaytun,31.4964,34.4522,1,Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 9 May 2024, Israeli warplanes and artillery struck targets and at least 10 houses in Gaza - Az Zaytun (Gaza City, Gaza Strip), killing dozens of Palestinians and leaving dozens of injuries and missing people (fatalities coded as 12).",12,,1759790002
