event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PSE66679,1/12/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shati' Camp,31.5349,34.4466,2,Al-Ittihad; Palestine News and Information Agency,National-Regional,"On 12 January 2025, Israeli warplanes targeted Mukhabarat area in northwest of Gaza city, coded to Gaza - Ash Shati' Camp (Gaza City, Gaza Strip) killing 2 people. Israeli artillery also targeted the same location [casualties unknown]. Total number of fatalities coded as at least 2.",2,,1759790002
PSE66680,1/12/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ash Shati' Camp,31.5349,34.4466,1,Palestine News and Information Agency,National,"On 12 January 2025, an Israeli drone targeted Gaza - Ash Shati' Camp (Gaza City, Gaza Strip) killing 3 people and injuring others.",3,,1759790002
PSE66711,1/12/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Sheikh Radwan,31.5349,34.4667,1,Quds News Network,National,"On 12 January 2025, Israeli warplanes targeted a house in Gaza - Sheikh Radwan (Gaza City, Gaza Strip). Casualties unknown.",0,,1759790002
PSE66723,1/12/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Shujaiyya,31.4988,34.4699,1,Palestine News and Information Agency; Quds News Network,National,"On 12 January 2025, Israeli warplanes targeted Baghdad street in Gaza - Shujaiyya (Gaza City, Gaza Strip) killing 1 person and injuring others. On the same day, another Israeli airstrike targeted houses in the same location killing at least 11 people and injuring others. Number of fatalities coded as at least 12.",12,,1759790002
PSE66726,1/12/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Southern Remal,31.5168,34.4355,2,Quds News Network,National,"On 12 January 2025, Israeli warplanes targeted a group of people near Layalina venue in west of Gaza city, coded to Gaza - Southern Remal (Gaza City, Gaza Strip) killing 2 people and injuring others.",2,,1759790002
PSE66770,1/12/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,North Gaza,,Jabalya,31.5272,34.4835,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 12 January 2025, an Israeli drone targeted a group of Palestinians in Fashara roundabout in Jabalya (North Gaza, Gaza Strip) killing 1 person and injuring others. Another Israeli strike, likely airstrike, targeted Halabi intersection in the same location injuring several people. Israeli artillery also targeted Jabalya al Nazla [casualties unknown].",1,,1759790002
PSE66637,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,An Nusayrat,31.4486,34.3925,1,Quds News Network,National,"On 13 January 2025, Israeli artillery targeted a house in Camp 5 in An Nusayrat (Deir El Balah, Gaza Strip) causing it to catch fire. Casualties unknown.",0,,1753956656
PSE66661,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),,7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Deir El Balah,,Deir al Balah,31.4178,34.3503,1,Newpress; Quds News Network; Twitter,New media-National,"On 13 January 2025, an Israeli drone targeted a house on commercial street of Deir al Balah (Deir El Balah, Gaza Strip) killing 1 child and injuring others.",1,,1753956656
PSE66668,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Journalists (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza,31.5045,34.4743,1,Palestine News and Information Agency; Quds News Network,National,"On 13 January 2025, Israeli warplanes targeted two groups of Palestinians near Dabbit intersection and Zaharneh towers in Gaza (Gaza City, Gaza Strip) killing 8 people, including a child, and injuring others. On the same day, Israeli warplanes also targeted a house in Gaza in Alghufri intersection killing 6 people, including a journalist, and injuring at least 30 others. Total confirmed fatalities coded to 14.",14,,1759790002
PSE66675,1/13/2025,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Civilians (Palestine),Refugees/IDPs (Palestine),7,78,Civilian targeting,275,Middle East,Palestine,Gaza Strip,Gaza City,,Gaza - Ad Darraj,31.5172,34.4642,1,Newpress; Palestine News and Information Agency; Quds News Network; Twitter,New media-National,"On 13 January 2025, Israeli warplanes targeted Salah al Din school that shelters IDPs in Gaza - Ad Darraj (Gaza City, Gaza Strip) killing 5 people and injuring others. On the same day, Israeli warplanes targeted a group of people near Ma'amel area in the same location killing 6 people, including women and children, and injuring others. Israeli warplanes also targeted a group of people in Sahaba Street in the same location, injuring several people. Total confirmed fatalities coded as 11.",11,,1759790002
